ImageId,Label
6961,7
6962,4
6963,4
6964,4
6965,7
6966,2
6967,7
6968,2
6969,2
6970,3
6971,4
6972,9
6973,5
6974,2
6975,2
6976,7
6977,1
6978,9
6979,2
6980,7
6981,4
6982,4
6983,4
6984,6
6985,2
6986,7
6987,7
6988,4
6989,7
6990,4
6991,9
6992,3
6993,7
6994,7
6995,2
6996,3
6997,1
6998,4
6999,4
7000,7
7001,7
7002,2
7003,3
7004,2
7005,7
7006,9
7007,1
7008,7
7009,4
7010,9
7011,1
7012,9
7013,7
7014,9
7015,5
7016,2
7017,4
7018,9
7019,7
7020,9
7021,2
7022,9
7023,2
7024,4
7025,7
7026,1
7027,9
7028,8
7029,3
7030,7
7031,9
7032,5
7033,3
7034,7
7035,2
7036,7
7037,9
7038,9
7039,7
7040,1
7041,3
7042,7
7043,6
7044,7
7045,9
7046,7
7047,9
7048,8
7049,9
7050,2
7051,7
7052,2
7053,5
7054,9
7055,7
7056,9
7057,9
7058,3
7059,7
7060,2
7061,7
7062,2
7063,9
7064,2
7065,7
7066,2
7067,3
7068,3
7069,9
7070,4
7071,9
7072,5
7073,9
7074,9
7075,4
7076,7
7077,9
7078,9
7079,2
7080,3
7081,0
7082,2
7083,9
7084,9
7085,4
7086,9
7087,3
7088,9
7089,4
7090,7
7091,9
7092,3
7093,3
7094,4
7095,1
7096,4
7097,9
7098,9
7099,6
7100,9
7101,6
7102,7
7103,9
7104,3
7105,3
7106,2
7107,7
7108,9
7109,9
7110,9
7111,1
7112,9
7113,4
7114,7
7115,3
7116,7
7117,2
7118,3
7119,7
7120,3
7121,7
7122,3
7123,4
7124,4
7125,3
7126,9
7127,4
7128,3
7129,4
7130,2
7131,7
7132,4
7133,7
7134,7
7135,3
7136,4
7137,2
7138,8
7139,4
7140,7
7141,9
7142,7
7143,3
7144,4
7145,9
7146,4
7147,1
7148,7
7149,9
7150,1
7151,4
7152,7
7153,7
7154,7
7155,2
7156,5
7157,2
7158,9
7159,7
7160,7
7161,8
7162,7
7163,2
7164,7
7165,7
7166,9
7167,3
7168,4
7169,3
7170,5
7171,6
7172,6
7173,9
7174,5
7175,4
7176,7
7177,3
7178,7
7179,7
7180,4
7181,9
7182,5
7183,7
7184,7
7185,3
7186,9
7187,4
7188,3
7189,0
7190,7
7191,9
7192,1
7193,4
7194,5
7195,9
7196,3
7197,9
7198,3
7199,3
7200,2
7201,2
7202,4
7203,7
7204,9
7205,1
7206,2
7207,4
7208,5
7209,8
7210,4
7211,7
7212,4
7213,9
7214,7
7215,1
7216,7
7217,2
7218,9
7219,4
7220,4
7221,9
7222,5
7223,9
7224,9
7225,3
7226,2
7227,9
7228,3
7229,3
7230,7
7231,3
7232,3
7233,1
7234,4
7235,4
7236,4
7237,3
7238,3
7239,9
7240,4
7241,2
7242,9
7243,9
7244,6
7245,3
7246,2
7247,9
7248,4
7249,5
7250,1
7251,8
7252,9
7253,5
7254,7
7255,7
7256,3
7257,2
7258,4
7259,9
7260,2
7261,2
7262,1
7263,2
7264,2
7265,3
7266,2
7267,9
7268,3
7269,3
7270,4
7271,9
7272,2
7273,4
7274,3
7275,3
7276,9
7277,3
7278,2
7279,7
7280,7
7281,9
7282,3
7283,7
7284,2
7285,9
7286,9
7287,4
7288,1
7289,9
7290,4
7291,2
7292,4
7293,4
7294,1
7295,9
7296,7
7297,7
7298,3
7299,7
7300,3
7301,3
7302,2
7303,9
7304,4
7305,7
7306,9
7307,1
7308,2
7309,9
7310,0
7311,0
7312,7
7313,5
7314,4
7315,4
7316,2
7317,2
7318,7
7319,7
7320,7
7321,7
7322,6
7323,6
7324,3
7325,7
7326,9
7327,4
7328,3
7329,4
7330,2
7331,3
7332,7
7333,7
7334,7
7335,7
7336,1
7337,3
7338,7
7339,1
7340,7
7341,1
7342,7
7343,6
7344,2
7345,3
7346,1
7347,9
7348,4
7349,9
7350,7
7351,9
7352,3
7353,3
7354,0
7355,4
7356,5
7357,3
7358,1
7359,7
7360,2
7361,7
7362,2
7363,1
7364,4
7365,2
7366,2
7367,7
7368,9
7369,3
7370,2
7371,5
7372,7
7373,3
7374,7
7375,5
7376,1
7377,3
7378,9
7379,7
7380,7
7381,7
7382,4
7383,1
7384,7
7385,4
7386,9
7387,2
7388,3
7389,1
7390,7
7391,4
7392,4
7393,2
7394,4
7395,7
7396,7
7397,2
7398,0
7399,9
7400,2
7401,4
7402,9
7403,4
7404,9
7405,2
7406,7
7407,3
7408,2
7409,9
7410,9
7411,1
7412,4
7413,9
7414,9
7415,9
7416,1
7417,3
7418,2
7419,4
7420,7
7421,7
7422,4
7423,7
7424,3
7425,2
7426,7
7427,4
7428,7
7429,4
7430,2
7431,1
7432,6
7433,9
7434,7
7435,7
7436,7
7437,7
7438,4
7439,7
7440,5
7441,1
7442,2
7443,7
7444,7
7445,1
7446,3
7447,7
7448,2
7449,4
7450,9
7451,2
7452,9
7453,3
7454,5
7455,7
7456,2
7457,3
7458,3
7459,9
7460,9
7461,7
7462,9
7463,7
7464,3
7465,7
7466,3
7467,9
7468,4
7469,3
7470,9
7471,4
7472,7
7473,4
7474,4
7475,6
7476,2
7477,4
7478,9
7479,7
7480,3
7481,7
7482,7
7483,2
7484,2
7485,9
7486,2
7487,2
7488,2
7489,7
7490,2
7491,2
7492,3
7493,3
7494,5
7495,3
7496,8
7497,3
7498,4
7499,1
7500,2
7501,1
7502,6
7503,4
7504,3
7505,2
7506,9
7507,7
7508,7
7509,1
7510,4
7511,3
7512,7
7513,8
7514,1
7515,2
7516,9
7517,1
7518,3
7519,4
7520,3
7521,1
7522,9
7523,1
7524,9
7525,2
7526,3
7527,1
7528,9
7529,9
7530,3
7531,7
7532,7
7533,4
7534,2
7535,3
7536,7
7537,7
7538,9
7539,4
7540,7
7541,7
7542,9
7543,4
7544,3
7545,9
7546,3
7547,8
7548,7
7549,1
7550,2
7551,7
7552,7
7553,3
7554,4
7555,1
7556,2
7557,7
7558,4
7559,9
7560,7
7561,2
7562,3
7563,1
7564,7
7565,3
7566,7
7567,1
7568,5
7569,3
7570,9
7571,3
7572,7
7573,1
7574,8
7575,3
7576,9
7577,9
7578,3
7579,7
7580,9
7581,7
7582,7
7583,9
7584,3
7585,7
7586,2
7587,9
7588,9
7589,7
7590,3
7591,7
7592,7
7593,9
7594,2
7595,6
7596,3
7597,9
7598,7
7599,6
7600,7
7601,7
7602,9
7603,5
7604,7
7605,4
7606,3
7607,1
7608,7
7609,9
7610,3
7611,6
7612,2
7613,2
7614,1
7615,2
7616,2
7617,7
7618,9
7619,1
7620,4
7621,4
7622,4
7623,3
7624,3
7625,4
7626,3
7627,9
7628,9
7629,7
7630,9
7631,9
7632,9
7633,5
7634,1
7635,0
7636,0
7637,2
7638,7
7639,9
7640,9
7641,7
7642,5
7643,9
7644,7
7645,3
7646,9
7647,4
7648,9
7649,7
7650,9
7651,9
7652,4
7653,1
7654,3
7655,4
7656,3
7657,9
7658,2
7659,2
7660,7
7661,6
7662,3
7663,4
7664,7
7665,3
7666,6
7667,2
7668,9
7669,7
7670,7
7671,1
7672,9
7673,3
7674,9
7675,3
7676,7
7677,9
7678,4
7679,9
7680,9
7681,3
7682,9
7683,3
7684,9
7685,9
7686,2
7687,7
7688,7
7689,2
7690,4
7691,7
7692,3
7693,1
7694,4
7695,2
7696,2
7697,9
7698,2
7699,4
7700,7
7701,7
7702,7
7703,7
7704,9
7705,4
7706,7
7707,5
7708,1
7709,3
7710,7
7711,7
7712,1
7713,2
7714,2
7715,6
7716,9
7717,3
7718,1
7719,7
7720,9
7721,9
7722,1
7723,7
7724,2
7725,7
7726,9
7727,7
7728,3
7729,4
7730,7
7731,2
7732,6
7733,3
7734,9
7735,7
7736,2
7737,9
7738,4
7739,7
7740,3
7741,4
7742,9
7743,9
7744,4
7745,7
7746,7
7747,2
7748,2
7749,6
7750,1
7751,7
7752,9
7753,2
7754,3
7755,7
7756,7
7757,7
7758,5
7759,7
7760,4
7761,7
7762,2
7763,6
7764,1
7765,7
7766,3
7767,4
7768,2
7769,5
7770,4
7771,1
7772,3
7773,6
7774,4
7775,3
7776,1
7777,4
7778,1
7779,7
7780,3
7781,2
7782,2
7783,1
7784,9
7785,7
7786,3
7787,3
7788,1
7789,1
7790,6
7791,2
7792,9
7793,7
7794,4
7795,9
7796,2
7797,2
7798,1
7799,1
7800,2
7801,4
7802,2
7803,0
7804,4
7805,7
7806,9
7807,2
7808,4
7809,3
7810,4
7811,9
7812,6
7813,1
7814,2
7815,2
7816,8
7817,9
7818,7
7819,4
7820,9
7821,6
7822,7
7823,3
7824,1
7825,3
7826,3
7827,5
7828,7
7829,1
7830,4
7831,9
7832,3
7833,2
7834,7
7835,2
7836,7
7837,5
7838,2
7839,2
7840,9
7841,4
7842,1
7843,8
7844,9
7845,8
7846,5
7847,1
7848,9
7849,7
7850,7
7851,3
7852,7
7853,9
7854,7
7855,4
7856,9
7857,7
7858,3
7859,5
7860,2
7861,4
7862,7
7863,9
7864,7
7865,2
7866,2
7867,5
7868,1
7869,9
7870,3
7871,3
7872,9
7873,9
7874,7
7875,2
7876,3
7877,3
7878,4
7879,4
7880,3
7881,3
7882,4
7883,4
7884,7
7885,3
7886,1
7887,9
7888,2
7889,4
7890,3
7891,9
7892,4
7893,4
7894,1
7895,5
7896,3
7897,9
7898,7
7899,9
7900,3
7901,2
7902,3
7903,9
7904,1
7905,4
7906,5
7907,2
7908,9
7909,1
7910,2
7911,5
7912,7
7913,7
7914,9
7915,4
7916,3
7917,5
7918,8
7919,9
7920,3
7921,7
7922,2
7923,4
7924,7
7925,4
7926,9
7927,2
7928,2
7929,9
7930,7
7931,9
7932,7
7933,4
7934,4
7935,9
7936,1
7937,2
7938,0
7939,7
7940,1
7941,7
7942,2
7943,7
7944,4
7945,1
7946,7
7947,4
7948,4
7949,2
7950,9
7951,9
7952,3
7953,7
7954,1
7955,7
7956,5
7957,7
7958,4
7959,7
7960,4
7961,5
7962,2
7963,3
7964,9
7965,5
7966,4
7967,9
7968,4
7969,3
7970,6
7971,4
7972,4
7973,9
7974,9
7975,7
7976,9
7977,4
7978,1
7979,9
7980,7
7981,2
7982,3
7983,4
7984,9
7985,5
7986,3
7987,9
7988,3
7989,2
7990,4
7991,7
7992,2
7993,4
7994,7
7995,3
7996,7
7997,0
7998,3
7999,4
8000,7
8001,2
8002,8
8003,3
8004,1
8005,7
8006,7
8007,2
8008,1
8009,4
8010,6
8011,5
8012,7
8013,4
8014,4
8015,3
8016,7
8017,3
8018,9
8019,9
8020,7
8021,1
8022,1
8023,4
8024,3
8025,0
8026,3
8027,2
8028,3
8029,4
8030,4
8031,3
8032,3
8033,3
8034,5
8035,4
8036,9
8037,2
8038,7
8039,5
8040,9
8041,2
8042,2
8043,8
8044,3
8045,3
8046,1
8047,9
8048,9
8049,9
8050,7
8051,1
8052,3
8053,9
8054,9
8055,1
8056,2
8057,3
8058,4
8059,7
8060,3
8061,5
8062,3
8063,0
8064,5
8065,7
8066,1
8067,7
8068,3
8069,5
8070,1
8071,7
8072,3
8073,4
8074,4
8075,9
8076,2
8077,8
8078,2
8079,4
8080,1
8081,5
8082,9
8083,3
8084,9
8085,9
8086,7
8087,2
8088,2
8089,4
8090,6
8091,9
8092,9
8093,8
8094,3
8095,7
8096,9
8097,1
8098,4
8099,4
8100,7
8101,6
8102,2
8103,3
8104,5
8105,3
8106,0
8107,9
8108,3
8109,3
8110,3
8111,7
8112,4
8113,3
8114,2
8115,4
8116,9
8117,9
8118,7
8119,4
8120,3
8121,2
8122,2
8123,2
8124,9
8125,3
8126,3
8127,1
8128,9
8129,2
8130,2
8131,3
8132,7
8133,1
8134,9
8135,9
8136,2
8137,2
8138,3
8139,7
8140,1
8141,4
8142,2
8143,7
8144,4
8145,9
8146,9
8147,2
8148,1
8149,7
8150,7
8151,9
8152,3
8153,3
8154,1
8155,5
8156,9
8157,9
8158,2
8159,3
8160,7
8161,9
8162,7
8163,4
8164,3
8165,7
8166,9
8167,4
8168,7
8169,2
8170,2
8171,7
8172,6
8173,2
8174,9
8175,2
8176,3
8177,4
8178,9
8179,7
8180,7
8181,7
8182,4
8183,3
8184,9
8185,3
8186,7
8187,4
8188,2
8189,2
8190,5
8191,7
8192,5
8193,4
8194,3
8195,7
8196,2
8197,1
8198,3
8199,9
8200,9
8201,2
8202,3
8203,5
8204,7
8205,1
8206,3
8207,7
8208,4
8209,7
8210,3
8211,3
8212,2
8213,4
8214,7
8215,4
8216,4
8217,7
8218,7
8219,7
8220,4
8221,5
8222,2
8223,4
8224,4
8225,2
8226,3
8227,4
8228,9
8229,2
8230,7
8231,3
8232,9
8233,5
8234,3
8235,2
8236,4
8237,7
8238,3
8239,7
8240,7
8241,4
8242,9
8243,7
8244,4
8245,1
8246,2
8247,1
8248,7
8249,3
8250,9
8251,9
8252,9
8253,2
8254,2
8255,4
8256,4
8257,3
8258,6
8259,7
8260,1
8261,6
8262,1
8263,2
8264,2
8265,3
8266,3
8267,6
8268,3
8269,8
8270,9
8271,1
8272,1
8273,7
8274,9
8275,1
8276,2
8277,3
8278,2
8279,3
8280,9
8281,7
8282,9
8283,2
8284,9
8285,2
8286,9
8287,3
8288,8
8289,4
8290,3
8291,7
8292,2
8293,2
8294,7
8295,7
8296,2
8297,2
8298,2
8299,1
8300,4
8301,9
8302,1
8303,7
8304,9
8305,7
8306,5
8307,2
8308,3
8309,1
8310,9
8311,9
8312,7
8313,7
8314,3
8315,2
8316,7
8317,3
8318,9
8319,4
8320,0
8321,7
8322,7
8323,3
8324,5
8325,1
8326,2
8327,7
8328,7
8329,9
8330,7
8331,9
8332,7
8333,3
8334,4
8335,2
8336,9
8337,2
8338,4
8339,5
8340,0
8341,9
8342,2
8343,1
8344,7
8345,3
8346,9
8347,9
8348,7
8349,3
8350,9
8351,7
8352,9
8353,6
8354,2
8355,4
8356,7
8357,7
8358,3
8359,4
8360,7
8361,7
8362,8
8363,6
8364,4
8365,7
8366,4
8367,1
8368,3
8369,2
8370,9
8371,2
8372,6
8373,4
8374,7
8375,4
8376,1
8377,5
8378,3
8379,9
8380,3
8381,9
8382,9
8383,8
8384,2
8385,9
8386,3
8387,9
8388,2
8389,7
8390,9
8391,2
8392,9
8393,1
8394,3
8395,3
8396,8
8397,4
8398,3
8399,9
8400,4
8401,9
8402,2
8403,7
8404,0
8405,3
8406,1
8407,2
8408,9
8409,4
8410,9
8411,3
8412,7
8413,3
8414,3
8415,3
8416,5
8417,0
8418,4
8419,7
8420,9
8421,9
8422,9
8423,9
8424,9
8425,5
8426,2
8427,5
8428,7
8429,7
8430,5
8431,9
8432,7
8433,4
8434,9
8435,9
8436,7
8437,2
8438,9
8439,9
8440,4
8441,9
8442,3
8443,1
8444,3
8445,7
8446,7
8447,9
8448,9
8449,7
8450,7
8451,5
8452,5
8453,7
8454,7
8455,9
8456,4
8457,4
8458,7
8459,9
8460,3
8461,7
8462,7
8463,7
8464,7
8465,7
8466,9
8467,7
8468,9
8469,2
8470,3
8471,4
8472,9
8473,9
8474,2
8475,3
8476,3
8477,8
8478,2
8479,4
8480,0
8481,3
8482,7
8483,3
8484,3
8485,4
8486,4
8487,2
8488,2
8489,1
8490,2
8491,7
8492,8
8493,5
8494,6
8495,9
8496,0
8497,7
8498,4
8499,4
8500,7
8501,7
8502,3
8503,2
8504,2
8505,8
8506,1
8507,4
8508,5
8509,9
8510,7
8511,3
8512,4
8513,9
8514,4
8515,3
8516,7
8517,4
8518,2
8519,7
8520,1
8521,7
8522,4
8523,5
8524,4
8525,7
8526,2
8527,2
8528,8
8529,8
8530,4
8531,9
8532,7
8533,2
8534,7
8535,9
8536,4
8537,7
8538,2
8539,7
8540,4
8541,7
8542,9
8543,8
8544,7
8545,2
8546,4
8547,1
8548,9
8549,2
8550,3
8551,3
8552,7
8553,3
8554,2
8555,6
8556,9
8557,4
8558,1
8559,3
8560,4
8561,3
8562,2
8563,9
8564,1
8565,3
8566,6
8567,2
8568,4
8569,3
8570,7
8571,6
8572,2
8573,2
8574,9
8575,9
8576,1
8577,4
8578,5
8579,9
8580,4
8581,1
8582,3
8583,1
8584,2
8585,4
8586,9
8587,6
8588,2
8589,3
8590,9
8591,4
8592,2
8593,4
8594,7
8595,2
8596,6
8597,4
8598,4
8599,9
8600,9
8601,3
8602,2
8603,4
8604,9
8605,5
8606,9
8607,6
8608,3
8609,3
8610,4
8611,7
8612,9
8613,3
8614,2
8615,3
8616,7
8617,8
8618,2
8619,7
8620,7
8621,8
8622,9
8623,9
8624,2
8625,9
8626,5
8627,3
8628,7
8629,4
8630,9
8631,7
8632,2
8633,7
8634,9
8635,9
8636,7
8637,6
8638,9
8639,4
8640,4
8641,2
8642,1
8643,7
8644,4
8645,9
8646,1
8647,5
8648,3
8649,2
8650,0
8651,3
8652,8
8653,4
8654,7
8655,4
8656,4
8657,2
8658,7
8659,7
8660,2
8661,4
8662,7
8663,3
8664,7
8665,2
8666,7
8667,2
8668,7
8669,4
8670,3
8671,3
8672,5
8673,9
8674,1
8675,3
8676,4
8677,9
8678,7
8679,7
8680,3
8681,0
8682,9
8683,7
8684,2
8685,9
8686,1
8687,3
8688,9
8689,9
8690,7
8691,3
8692,4
8693,4
8694,2
8695,3
8696,4
8697,7
8698,5
8699,9
8700,3
8701,4
8702,7
8703,4
8704,3
8705,4
8706,7
8707,8
8708,2
8709,3
8710,4
8711,7
8712,3
8713,7
8714,3
8715,9
8716,3
8717,7
8718,0
8719,4
8720,6
8721,1
8722,9
8723,3
8724,3
8725,7
8726,3
8727,9
8728,2
8729,2
8730,9
8731,9
8732,1
8733,3
8734,7
8735,3
8736,7
8737,3
8738,2
8739,5
8740,4
8741,3
8742,4
8743,2
8744,9
8745,5
8746,6
8747,3
8748,3
8749,7
8750,4
8751,7
8752,2
8753,2
8754,2
8755,4
8756,5
8757,4
8758,2
8759,3
8760,4
8761,4
8762,7
8763,7
8764,5
8765,0
8766,4
8767,6
8768,9
8769,3
8770,2
8771,6
8772,3
8773,9
8774,9
8775,7
8776,7
8777,3
8778,9
8779,9
8780,5
8781,3
8782,4
8783,3
8784,9
8785,9
8786,3
8787,1
8788,4
8789,8
8790,3
8791,4
8792,3
8793,4
8794,9
8795,2
8796,4
8797,3
8798,8
8799,3
8800,3
8801,9
8802,7
8803,7
8804,9
8805,2
8806,3
8807,0
8808,7
8809,1
8810,7
8811,8
8812,9
8813,1
8814,9
8815,4
8816,7
8817,9
8818,7
8819,2
8820,1
8821,5
8822,9
8823,2
8824,3
8825,7
8826,7
8827,2
8828,2
8829,3
8830,2
8831,2
8832,2
8833,9
8834,7
8835,7
8836,4
8837,4
8838,7
8839,9
8840,9
8841,7
8842,7
8843,7
8844,5
8845,5
8846,7
8847,7
8848,5
8849,2
8850,4
8851,2
8852,7
8853,7
8854,3
8855,3
8856,6
8857,3
8858,9
8859,1
8860,3
8861,2
8862,7
8863,3
8864,3
8865,7
8866,5
8867,3
8868,7
8869,9
8870,7
8871,1
8872,1
8873,4
8874,7
8875,2
8876,4
8877,3
8878,1
8879,0
8880,2
8881,7
8882,5
8883,4
8884,2
8885,4
8886,7
8887,3
8888,7
8889,9
8890,9
8891,7
8892,5
8893,4
8894,5
8895,1
8896,9
8897,8
8898,7
8899,9
8900,2
8901,4
8902,3
8903,9
8904,7
8905,3
8906,5
8907,5
8908,1
8909,2
8910,1
8911,4
8912,2
8913,2
8914,7
8915,5
8916,9
8917,7
8918,7
8919,4
8920,3
8921,3
8922,7
8923,9
8924,4
8925,9
8926,3
8927,7
8928,2
8929,4
8930,9
8931,1
8932,4
8933,4
8934,2
8935,4
8936,9
8937,7
8938,7
8939,2
8940,9
8941,4
8942,2
8943,5
8944,9
8945,9
8946,9
8947,3
8948,7
8949,7
8950,9
8951,2
8952,2
8953,7
8954,9
8955,9
8956,4
8957,9
8958,2
8959,3
8960,8
8961,9
8962,4
8963,4
8964,2
8965,4
8966,2
8967,5
8968,1
8969,2
8970,1
8971,3
8972,9
8973,5
8974,3
8975,7
8976,9
8977,4
8978,6
8979,9
8980,3
8981,3
8982,9
8983,7
8984,3
8985,3
8986,7
8987,5
8988,4
8989,7
8990,4
8991,3
8992,2
8993,3
8994,2
8995,3
8996,2
8997,4
8998,4
8999,7
9000,4
9001,5
9002,9
9003,3
9004,7
9005,7
9006,4
9007,1
9008,2
9009,1
9010,4
9011,3
9012,6
9013,7
9014,2
9015,3
9016,3
9017,1
9018,7
9019,8
9020,4
9021,4
9022,9
9023,7
9024,4
9025,3
9026,9
9027,5
9028,7
9029,1
9030,5
9031,2
9032,7
9033,9
9034,2
9035,2
9036,7
9037,9
9038,4
9039,4
9040,0
9041,9
9042,7
9043,9
9044,9
9045,3
9046,4
9047,4
9048,6
9049,6
9050,9
9051,9
9052,1
9053,7
9054,3
9055,3
9056,8
9057,9
9058,4
9059,2
9060,0
9061,8
9062,3
9063,4
9064,7
9065,9
9066,4
9067,9
9068,1
9069,9
9070,3
9071,9
9072,1
9073,4
9074,2
9075,4
9076,1
9077,3
9078,7
9079,9
9080,9
9081,7
9082,7
9083,0
9084,9
9085,3
9086,1
9087,4
9088,1
9089,8
9090,7
9091,2
9092,1
9093,3
9094,5
9095,6
9096,9
9097,9
9098,4
9099,3
9100,3
9101,7
9102,2
9103,7
9104,9
9105,4
9106,4
9107,3
9108,2
9109,1
9110,9
9111,7
9112,8
9113,2
9114,3
9115,2
9116,2
9117,7
9118,7
9119,4
9120,7
9121,2
9122,9
9123,9
9124,3
9125,4
9126,3
9127,8
9128,4
9129,3
9130,9
9131,4
9132,5
9133,9
9134,4
9135,2
9136,9
9137,4
9138,2
9139,9
9140,4
9141,2
9142,7
9143,5
9144,1
9145,7
9146,9
9147,4
9148,2
9149,9
9150,9
9151,7
9152,3
9153,4
9154,2
9155,6
9156,7
9157,3
9158,1
9159,3
9160,9
9161,2
9162,1
9163,7
9164,9
9165,9
9166,7
9167,1
9168,1
9169,1
9170,9
9171,2
9172,9
9173,4
9174,3
9175,1
9176,9
9177,3
9178,2
9179,2
9180,7
9181,6
9182,4
9183,3
9184,7
9185,3
9186,2
9187,9
9188,4
9189,7
9190,9
9191,4
9192,9
9193,7
9194,8
9195,7
9196,7
9197,2
9198,2
9199,7
9200,7
9201,3
9202,2
9203,3
9204,3
9205,9
9206,7
9207,9
9208,7
9209,2
9210,9
9211,7
9212,3
9213,9
9214,3
9215,4
9216,9
9217,2
9218,3
9219,2
9220,5
9221,4
9222,3
9223,2
9224,4
9225,7
9226,3
9227,7
9228,3
9229,4
9230,2
9231,9
9232,1
9233,7
9234,7
9235,2
9236,9
9237,4
9238,6
9239,4
9240,6
9241,1
9242,7
9243,4
9244,7
9245,9
9246,2
9247,7
9248,1
9249,2
9250,9
9251,4
9252,3
9253,9
9254,4
9255,2
9256,3
9257,7
9258,1
9259,3
9260,8
9261,2
9262,3
9263,6
9264,0
9265,9
9266,7
9267,1
9268,4
9269,1
9270,5
9271,7
9272,7
9273,4
9274,7
9275,2
9276,7
9277,7
9278,7
9279,1
9280,4
9281,2
9282,9
9283,1
9284,3
9285,6
9286,8
9287,3
9288,7
9289,4
9290,6
9291,6
9292,1
9293,9
9294,4
9295,9
9296,2
9297,4
9298,7
9299,7
9300,6
9301,4
9302,2
9303,4
9304,9
9305,4
9306,2
9307,9
9308,7
9309,3
9310,6
9311,7
9312,9
9313,9
9314,3
9315,3
9316,3
9317,1
9318,7
9319,1
9320,4
9321,1
9322,3
9323,3
9324,3
9325,7
9326,3
9327,7
9328,1
9329,3
9330,9
9331,1
9332,7
9333,7
9334,7
9335,7
9336,7
9337,9
9338,7
9339,7
9340,4
9341,2
9342,5
9343,6
9344,1
9345,9
9346,2
9347,2
9348,7
9349,1
9350,9
9351,7
9352,3
9353,9
9354,4
9355,3
9356,1
9357,7
9358,9
9359,2
9360,5
9361,1
9362,9
9363,4
9364,9
9365,9
9366,7
9367,7
9368,2
9369,1
9370,9
9371,9
9372,9
9373,7
9374,3
9375,2
9376,7
9377,9
9378,2
9379,4
9380,2
9381,3
9382,3
9383,2
9384,9
9385,7
9386,9
9387,7
9388,3
9389,9
9390,7
9391,9
9392,9
9393,3
9394,3
9395,7
9396,5
9397,9
9398,2
9399,4
9400,2
9401,2
9402,7
9403,2
9404,7
9405,2
9406,2
9407,7
9408,5
9409,2
9410,7
9411,2
9412,3
9413,3
9414,1
9415,7
9416,6
9417,7
9418,2
9419,9
9420,5
9421,3
9422,7
9423,9
9424,7
9425,7
9426,2
9427,3
9428,1
9429,0
9430,0
9431,3
9432,7
9433,4
9434,7
9435,7
9436,2
9437,5
9438,7
9439,0
9440,7
9441,8
9442,6
9443,4
9444,3
9445,9
9446,7
9447,3
9448,9
9449,4
9450,2
9451,8
9452,8
9453,4
9454,1
9455,7
9456,4
9457,3
9458,9
9459,9
9460,1
9461,4
9462,2
9463,4
9464,7
9465,7
9466,4
9467,3
9468,9
9469,9
9470,1
9471,7
9472,9
9473,7
9474,4
9475,7
9476,1
9477,2
9478,9
9479,7
9480,2
9481,9
9482,7
9483,7
9484,2
9485,4
9486,3
9487,7
9488,2
9489,9
9490,7
9491,7
9492,3
9493,4
9494,4
9495,7
9496,7
9497,5
9498,9
9499,7
9500,6
9501,4
9502,2
9503,7
9504,2
9505,6
9506,9
9507,2
9508,3
9509,2
9510,3
9511,9
9512,7
9513,0
9514,4
9515,7
9516,7
9517,1
9518,7
9519,9
9520,3
9521,2
9522,4
9523,2
9524,1
9525,2
9526,4
9527,3
9528,9
9529,1
9530,1
9531,3
9532,3
9533,2
9534,9
9535,7
9536,6
9537,8
9538,2
9539,4
9540,5
9541,9
9542,7
9543,7
9544,3
9545,9
9546,7
9547,3
9548,1
9549,7
9550,8
9551,7
9552,3
9553,1
9554,3
9555,3
9556,9
9557,4
9558,3
9559,2
9560,3
9561,7
9562,4
9563,1
9564,1
9565,9
9566,2
9567,5
9568,9
9569,2
9570,2
9571,9
9572,3
9573,2
9574,2
9575,1
9576,6
9577,1
9578,4
9579,2
9580,3
9581,4
9582,7
9583,7
9584,2
9585,3
9586,2
9587,7
9588,1
9589,4
9590,3
9591,7
9592,2
9593,5
9594,3
9595,7
9596,7
9597,4
9598,4
9599,2
9600,3
9601,7
9602,9
9603,3
9604,7
9605,7
9606,5
9607,2
9608,2
9609,2
9610,2
9611,7
9612,8
9613,2
9614,4
9615,2
9616,9
9617,2
9618,7
9619,9
9620,9
9621,2
9622,7
9623,9
9624,7
9625,9
9626,2
9627,8
9628,3
9629,2
9630,4
9631,7
9632,9
9633,7
9634,9
9635,2
9636,7
9637,5
9638,4
9639,9
9640,7
9641,4
9642,9
9643,7
9644,4
9645,3
9646,3
9647,7
9648,7
9649,4
9650,3
9651,9
9652,9
9653,2
9654,4
9655,4
9656,9
9657,0
9658,4
9659,2
9660,3
9661,3
9662,9
9663,7
9664,2
9665,9
9666,2
9667,7
9668,9
9669,4
9670,9
9671,7
9672,9
9673,9
9674,9
9675,7
9676,9
9677,9
9678,2
9679,1
9680,7
9681,3
9682,9
9683,6
9684,3
9685,9
9686,1
9687,4
9688,6
9689,7
9690,4
9691,1
9692,2
9693,4
9694,3
9695,7
9696,4
9697,7
9698,7
9699,2
9700,1
9701,4
9702,9
9703,7
9704,9
9705,7
9706,9
9707,2
9708,7
9709,3
9710,3
9711,2
9712,7
9713,2
9714,9
9715,5
9716,3
9717,7
9718,2
9719,4
9720,9
9721,9
9722,3
9723,9
9724,7
9725,9
9726,1
9727,9
9728,7
9729,5
9730,2
9731,6
9732,2
9733,3
9734,9
9735,5
9736,0
9737,2
9738,3
9739,9
9740,7
9741,3
9742,9
9743,3
9744,3
9745,4
9746,4
9747,7
9748,9
9749,4
9750,1
9751,9
9752,6
9753,7
9754,3
9755,6
9756,2
9757,5
9758,4
